frequency,coordinate,A,R1,R2,R3,R4,R_low,R_high,higher_ratio,second_to_first,third_to_second,fourth_to_second,c1_f_p,c2_2f_p,c3_f_p,c3_3f_p,c4_2f_p,c4_4f_p
0.765625,x,0.02,0.0018638177049449197,0.0013249384549529363,0.0001448539249293933,3.645032604010389e-05,0.0031887561598978563,0.0001813042509694972,0.05685735812904076,0.7108734139812731,0.10932879515112172,0.027510957889284492,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.03,0.0027957265574173797,0.0029811115236441066,0.0004888819966367021,0.0001845297755780259,0.005776838081061487,0.000673411772214728,0.11657099658417108,1.0663101209719097,0.1639931927266825,0.0618996552508901,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.04,0.0037276354098898395,0.005299753819811745,0.0011588313994351463,0.0005832052166416622,0.009027389229701584,0.0017420366160768087,0.1929723613052181,1.4217468279625463,0.21865759030224344,0.11004383155713797,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.05,0.004659544262362299,0.008280865343455854,0.00226334257702177,0.0014238408609415583,0.012940409605818153,0.003687183437963328,0.28493560484403285,1.7771835349531833,0.2733219878778042,0.17194348680802804,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.06,0.0055914531148347595,0.011924446094576427,0.003911055973093617,0.0029524764092484146,0.017515899209411184,0.006863532382342032,0.3918458481797097,2.1326202419438194,0.327986385453365,0.2475986210035604,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.08,0.007455270819779679,0.02119901527924698,0.00927065119548117,0.009331283466266596,0.02865428609902666,0.018601934661747768,0.6491850677228929,2.8434936559250925,0.4373151806044869,0.4401753262285519,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.1,0.009319088524724599,0.03312346137382342,0.01810674061617416,0.022781453775064932,0.04244254989854802,0.04088819439123909,0.963377424046756,3.5543670699063665,0.5466439757556084,0.6877739472321122,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,x,0.12,0.011182906229669519,0.047697784378305706,0.031288447784748936,0.04723962254797463,0.058880690607975225,0.07852807033272358,1.3336812038357302,4.265240483887639,0.65597277090673,0.9903944840142416,0.7564542932893124,0.4174304533911677,0.4316910061802165,0.4420755384188024,0.35845920933036785,0.9043011936854516
0.765625,y,0.02,0.002050302368046289,0.0018358681936818024,0.00017121292479926203,5.120335720858021e-05,0.0038861705617280915,0.00022241628200784223,0.05723276384167214,0.8954133898948677,0.09325992213847195,0.027890541044721055,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.03,0.0030754535520694333,0.004130703435784055,0.0005778436211975091,0.0002592169958684373,0.007206156987853488,0.0008370606170659464,0.11615908708023905,1.3431200848423015,0.13988988320770787,0.06275371735062237,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.04,0.004100604736092578,0.00734347277472721,0.0013697033983940963,0.0008192537153372834,0.011444077510819788,0.0021889571137313794,0.1912742299815632,1.7908267797897355,0.1865198442769439,0.11156216417888422,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.05,0.005125755920115722,0.011474176210511267,0.0026752019499884693,0.002000131140960165,0.01659993213062699,0.004675333090948634,0.2816477232652423,2.23853347473717,0.23314980534617982,0.1743158815295066,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.06,0.0061509071041388665,0.01652281374313622,0.004622748969580073,0.004147471933894997,0.022673720847275085,0.00877022090347507,0.38680113257763205,2.686240169684603,0.27977976641541574,0.25101486940248946,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.08,0.008201209472185157,0.02937389109890884,0.01095762718715277,0.013108059445396534,0.03757510057109399,0.024065686632549304,0.6404689878877584,3.581653559579471,0.3730396885538878,0.4462486567155369,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.1,0.010251511840231445,0.04589670484204507,0.021401615599907754,0.03200209825536264,0.056148216682276514,0.053403713855270395,0.9511203918988858,4.47706694947434,0.46629961069235965,0.6972635261180264,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,y,0.12,0.012301814208277733,0.06609125497254488,0.03698199175664058,0.06635955094231995,0.07839306918082262,0.10334154269896054,1.3182484597023674,5.372480339369206,0.5595595328308315,1.0040594776099578,0.7602671747949253,0.4185991754385596,0.43165896254361236,0.45345059237935204,0.3595866768986794,0.9091708024670688
0.765625,z,0.02,0.001927546336580315,0.0036562700738032184,7.606899471283271e-05,8.541035473768215e-05,0.005583816410383534,0.00016147934945051487,0.028919172405137045,1.8968519741475343,0.020805080909602074,0.023359968769713746,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.03,0.0028913195048704725,0.008226607666057241,0.00025673285715581027,0.00043238992085951585,0.011117927170927713,0.0006891227780153261,0.0619830268197218,2.8452779612213015,0.0312076213644031,0.05255992973185592,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.04,0.00385509267316063,0.014625080295212874,0.0006085519577026617,0.0013665656758029144,0.018480172968373502,0.0019751176335055763,0.10687765947243796,3.7937039482950685,0.04161016181920415,0.09343987507885498,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.05,0.004818865841450788,0.022851687961270118,0.001188578042388011,0.0033363419819407098,0.027670553802720904,0.004524920024328721,0.16352835062823268,4.742129935368837,0.05201270227400518,0.14599980481071093,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.06,0.005782639009740945,0.032906430664228964,0.002053862857246482,0.006918238733752254,0.03868906967396991,0.008972101590998736,0.23190274841463004,5.690555922442603,0.0624152427288062,0.21023971892742369,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.08,0.00771018534632126,0.058500321180851494,0.004868415661621293,0.02186505081284663,0.06621050652717275,0.026733466474467924,0.4037647176660176,7.587407896590137,0.0832203236384083,0.37375950031541993,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.1,0.009637731682901576,0.09140675184508047,0.009508624339104089,0.053381471711051356,0.10104448352798205,0.06289009605015544,0.6224000940411498,9.484259870737674,0.10402540454801036,0.5839992192428437,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
0.765625,z,0.12,0.01156527801948189,0.13162572265691586,0.016430902857971857,0.11069181974003606,0.14319100067639776,0.12712272259800791,0.8877843020686538,11.381111844885206,0.1248304854576124,0.8409588757096947,0.5513862827069844,0.29421677281222314,0.8039123385471482,0.10230427204732113,0.3657531736266747,0.7630038866388471
3.1484375,x,0.02,0.0003678105629246172,9.673276301623667e-06,3.2734845053837103e-06,3.3986001492351285e-07,0.0003774838392262408,3.613344520307223e-06,0.009572183348865445,0.026299615282136982,0.33840494195686865,0.035133909579990706,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.03,0.0005517158443869257,2.176487167865325e-05,1.1048010205670019e-05,1.7205413255502836e-06,0.0005734807160655789,1.2768551531220302e-05,0.022265005907818856,0.039449422923205475,0.5076074129353029,0.0790512965549791,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.04,0.0007356211258492344,3.869310520649467e-05,2.6187876043069682e-05,5.4377602387762056e-06,0.000774314231055729,3.1625636281845886e-05,0.040843413453380946,0.052599230564273965,0.6768098839137373,0.14053563831996282,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.05,0.0009195264073115429,6.045797688514793e-05,5.114819539662048e-05,1.3275781832949722e-05,0.0009799843841966909,6.44239772295702e-05,0.0657397998054628,0.06574903820534246,0.8460123548921716,0.2195869348749419,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.06,0.0011034316887738513,8.7059486714613e-05,8.838408164536015e-05,2.7528661208804538e-05,0.0011904911754884644,0.00011591274285416468,0.09736547841827145,0.07889884584641095,1.0152148258706057,0.3162051862199164,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.08,0.0014712422516984687,0.00015477242082597868,0.00020950300834455746,8.700416382041929e-05,0.0016260146725244474,0.0002965071721649767,0.18235208892957802,0.10519846112854793,1.3536197678274746,0.5621425532798513,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.1,0.0018390528146230859,0.00024183190754059172,0.00040918556317296384,0.00021241250932719556,0.0020808847221636777,0.0006215980725001594,0.29871816822886255,0.13149807641068492,1.6920247097843433,0.8783477394997676,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,x,0.12,0.0022068633775477026,0.000348237946858452,0.0007070726531628812,0.0004404585793408726,0.0025551013244061544,0.001147531232503754,0.44911378720781575,0.1577976916928219,2.0304296517412115,1.2648207448796656,0.33806354594094945,0.7482837270813191,0.9505726278511998,0.7524107146476758,0.5913388218672329,0.12576200103481672
3.1484375,y,0.02,0.0008162301716381923,4.796403440665608e-05,7.463446993283583e-06,1.3663188514311612e-06,0.0008641942060448484,8.829765844714744e-06,0.01021733978653464,0.058762878503242764,0.15560507129166481,0.028486320392630562,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
3.1484375,y,0.03,0.0012243452574572883,0.00010791907741497618,2.5189133602332084e-05,6.916989185370252e-06,0.0013322643348722646,3.2106122787702336e-05,0.02409891336675362,0.08814431775486416,0.23340760693749713,0.06409422088341875,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
3.1484375,y,0.04,0.0016324603432763846,0.00019185613762662433,5.970757594626867e-05,2.186110162289858e-05,0.001824316480903009,8.156867756916724e-05,0.044711911788897496,0.11752575700648553,0.31121014258332963,0.11394528157052225,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
3.1484375,y,0.05,0.0020405754290954807,0.0002997752150416006,0.00011661635927005599,5.337183013402974e-05,0.002340350644137081,0.00016998818940408572,0.0726336413861448,0.14690719625810694,0.3890126782291619,0.178039502453941,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
3.1484375,y,0.06,0.0024486905149145766,0.00043167630965990474,0.00020151306881865667,0.00011067182696592403,0.0028803668245744813,0.0003121848957845807,0.1083837284616344,0.17628863550972831,0.46681521387499425,0.256376883533675,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
3.1484375,y,0.08,0.003264920686552769,0.0007674245505064973,0.00047766060757014933,0.00034977762596637727,0.004032345237059267,0.0008274382335365266,0.20520024573589482,0.23505151401297106,0.6224202851666593,0.455781126282089,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
3.1484375,y,0.1,0.004081150858190961,0.0011991008601664023,0.0009329308741604479,0.0008539492821444759,0.005280251718357364,0.0017868801563049237,0.33840813878108167,0.2938143925162139,0.7780253564583238,0.712158009815764,0.3375089079647536,0.483476416244752,0.948362673325997,0.3417424631432264,0.3540481907852151,0.8053520668744724
